time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2023/07/21/15:08:28.541628,2599,1689966508,541628199,world,0.7607871890068054,-2.1809656620025635,1.5800909996032715,-0.5473697781562805,0.10503490269184113,0.34052297472953796,-0.7572305798530579
2023/07/21/15:08:28.551598,2600,1689966508,551598162,world,0.7673493027687073,-2.188345193862915,1.583545207977295,-0.5500354766845703,0.096954345703125,0.3521118462085724,-0.7510513067245483
2023/07/21/15:08:28.561587,2601,1689966508,561587318,world,0.7736966013908386,-2.1953487396240234,1.5874632596969604,-0.5547364950180054,0.08944806456565857,0.34894537925720215,-0.750002384185791
2023/07/21/15:08:28.571591,2602,1689966508,571591326,world,0.7794349789619446,-2.202911138534546,1.5905147790908813,-0.5573460459709167,0.08038777858018875,0.3580564558506012,-0.7447811365127563
2023/07/21/15:08:28.581594,2603,1689966508,581594575,world,0.7852688431739807,-2.210242748260498,1.5934034585952759,-0.5584016442298889,0.07212064415216446,0.3608863651752472,-0.7434697151184082
2023/07/21/15:08:28.591561,2604,1689966508,591561292,world,0.7916539907455444,-2.2174501419067383,1.59689462184906,-0.5607261061668396,0.06608174741268158,0.3620568811893463,-0.7417104244232178
2023/07/21/15:08:28.591605,2605,1689966508,591604942,world,0.7974343299865723,-2.2243402004241943,1.5996578931808472,-0.5650600790977478,0.0627949982881546,0.3662101924419403,-0.7366505861282349
2023/07/21/15:08:28.601591,2606,1689966508,601591291,world,0.8033168911933899,-2.2319533824920654,1.6018027067184448,-0.5657173991203308,0.05737394094467163,0.37220102548599243,-0.7335793375968933
2023/07/21/15:08:28.611595,2607,1689966508,611595132,world,0.80872642993927,-2.2392022609710693,1.6037708520889282,-0.5691916346549988,0.05424182489514351,0.3791290819644928,-0.7275575399398804
2023/07/21/15:08:28.621588,2608,1689966508,621587397,world,0.8140804767608643,-2.246565818786621,1.605821132659912,-0.5697861313819885,0.04763750731945038,0.38419872522354126,-0.7248902916908264
2023/07/21/15:08:28.631587,2609,1689966508,631587023,world,0.8200108408927917,-2.253687620162964,1.6075258255004883,-0.5716266632080078,0.04300934821367264,0.38800981640815735,-0.7216935157775879
2023/07/21/15:08:28.641594,2610,1689966508,641594460,world,0.82555091381073,-2.2609357833862305,1.6090725660324097,-0.572211742401123,0.03924427181482315,0.39360707998275757,-0.7184059619903564
2023/07/21/15:08:28.641639,2611,1689966508,641638668,world,0.8311663269996643,-2.268141746520996,1.6097055673599243,-0.5723640322685242,0.033612679690122604,0.39536550641059875,-0.7176041603088379
2023/07/21/15:08:28.651589,2612,1689966508,651589288,world,0.8373511433601379,-2.2750775814056396,1.6117023229599,-0.5730121731758118,0.027751386165618896,0.3997391164302826,-0.7149094939231873
2023/07/21/15:08:28.661587,2613,1689966508,661586675,world,0.8427165150642395,-2.2820115089416504,1.612411618232727,-0.5746951103210449,0.023198356851935387,0.4074936509132385,-0.7093210816383362
2023/07/21/15:08:28.671595,2614,1689966508,671595045,world,0.848463237285614,-2.2892251014709473,1.6139928102493286,-0.5790696740150452,0.019666841253638268,0.41021835803985596,-0.7042815089225769
2023/07/21/15:08:28.681583,2615,1689966508,681583220,world,0.8539692163467407,-2.2966675758361816,1.6147023439407349,-0.577770471572876,0.012657536193728447,0.4154343008995056,-0.7024496793746948
2023/07/21/15:08:28.691568,2616,1689966508,691568012,world,0.859982430934906,-2.303602933883667,1.6153337955474854,-0.5746397376060486,0.0033947352785617113,0.4200144410133362,-0.7023998498916626
2023/07/21/15:08:28.691612,2617,1689966508,691611422,world,0.8647214770317078,-2.3108184337615967,1.615618109703064,-0.5723592042922974,-0.0010643582791090012,0.4229649305343628,-0.702498733997345
2023/07/21/15:08:28.701579,2618,1689966508,701578919,world,0.8701725006103516,-2.3178937435150146,1.6160249710083008,-0.5719993114471436,-0.0029588856268674135,0.43082675337791443,-0.6979945302009583
2023/07/21/15:08:28.711537,2619,1689966508,711536798,world,0.8765100836753845,-2.3250346183776855,1.6161565780639648,-0.5677027106285095,-0.0040272800251841545,0.44156941771507263,-0.694776177406311
2023/07/21/15:08:28.721594,2620,1689966508,721593577,world,0.8801782727241516,-2.3331704139709473,1.6175178289413452,-0.5704416036605835,-0.014111999422311783,0.43876537680625916,-0.6941773295402527
2023/07/21/15:08:28.731596,2621,1689966508,731596201,world,0.8847289681434631,-2.340642213821411,1.6178761720657349,-0.5727971792221069,-0.015326211228966713,0.4445752501487732,-0.6884921789169312
2023/07/21/15:08:28.741585,2622,1689966508,741584555,world,0.889442503452301,-2.347686767578125,1.6180064678192139,-0.5792686343193054,-0.013299222104251385,0.44799721240997314,-0.6808594465255737
2023/07/21/15:08:28.741629,2623,1689966508,741628588,world,0.8936814069747925,-2.354865789413452,1.6181296110153198,-0.5769273638725281,-0.01949309930205345,0.44956374168395996,-0.6816650629043579
2023/07/21/15:08:28.751589,2624,1689966508,751588559,world,0.8974624872207642,-2.3625123500823975,1.618345856666565,-0.5798560380935669,-0.017884118482470512,0.45742267370224,-0.6739522814750671
2023/07/21/15:08:28.761560,2625,1689966508,761559825,world,0.9007225632667542,-2.3698887825012207,1.6176892518997192,-0.5718661546707153,-0.02394990622997284,0.45363718271255493,-0.6830877661705017
2023/07/21/15:08:28.771587,2626,1689966508,771586978,world,0.9053712487220764,-2.3776814937591553,1.6180838346481323,-0.5770096182823181,-0.020860573276877403,0.4632333815097809,-0.6723389029502869
2023/07/21/15:08:28.781604,2627,1689966508,781604322,world,0.9090422987937927,-2.3850326538085938,1.6183736324310303,-0.5769336223602295,-0.025756187736988068,0.4629579186439514,-0.6724241971969604
2023/07/21/15:08:28.791587,2628,1689966508,791587311,world,0.9127008318901062,-2.392507791519165,1.6183058023452759,-0.5776923894882202,-0.022797759622335434,0.4704159200191498,-0.6666788458824158
2023/07/21/15:08:28.791631,2629,1689966508,791631078,world,0.9162850975990295,-2.3997480869293213,1.618902564048767,-0.5796940922737122,-0.024873441085219383,0.4718433618545532,-0.6638523936271667
2023/07/21/15:08:28.801586,2630,1689966508,801586312,world,0.9196897149085999,-2.4071857929229736,1.6189943552017212,-0.5798985362052917,-0.023800501599907875,0.4755391776561737,-0.6610701084136963
2023/07/21/15:08:28.811588,2631,1689966508,811587731,world,0.9234752058982849,-2.4148128032684326,1.619099736213684,-0.5786734223365784,-0.02465031109750271,0.47817695140838623,-0.6602092385292053
2023/07/21/15:08:28.821587,2632,1689966508,821587363,world,0.9264910817146301,-2.4226315021514893,1.6195082664489746,-0.5811484456062317,-0.02347037009894848,0.48216596245765686,-0.6551578044891357
2023/07/21/15:08:28.831597,2633,1689966508,831596868,world,0.9301221370697021,-2.4305551052093506,1.6197947263717651,-0.5827009081840515,-0.023741187527775764,0.48683980107307434,-0.6502945423126221
2023/07/21/15:08:28.841585,2634,1689966508,841585133,world,0.933707594871521,-2.4385361671447754,1.6199511289596558,-0.5818933844566345,-0.02041388303041458,0.49083492159843445,-0.6481238007545471
2023/07/21/15:08:28.841629,2635,1689966508,841628829,world,0.937516987323761,-2.446455478668213,1.6201698780059814,-0.5812743902206421,-0.02207622304558754,0.4939042925834656,-0.6462904810905457
2023/07/21/15:08:28.851588,2636,1689966508,851588472,world,0.9408601522445679,-2.454829216003418,1.6204203367233276,-0.5802902579307556,-0.022673916071653366,0.4986274242401123,-0.6435213685035706
2023/07/21/15:08:28.861541,2637,1689966508,861541368,world,0.9436571598052979,-2.4632325172424316,1.6195998191833496,-0.5820351839065552,-0.01642814464867115,0.503508985042572,-0.6383132934570312
2023/07/21/15:08:28.871588,2638,1689966508,871588284,world,0.9480416178703308,-2.4714791774749756,1.6208441257476807,-0.5793409943580627,-0.02864064648747444,0.5032080411911011,-0.6405665278434753
2023/07/21/15:08:28.881598,2639,1689966508,881597589,world,0.9508326053619385,-2.48045015335083,1.6203263998031616,-0.5790770649909973,-0.0263179000467062,0.5069125890731812,-0.637978732585907
2023/07/21/15:08:28.891593,2640,1689966508,891592460,world,0.9549877643585205,-2.489241361618042,1.6218286752700806,-0.5815594792366028,-0.028797412291169167,0.5109046101570129,-0.6324048042297363
2023/07/21/15:08:28.891636,2641,1689966508,891636342,world,0.9580560326576233,-2.4984824657440186,1.6216332912445068,-0.5801545977592468,-0.0318584218621254,0.5147958993911743,-0.6303894519805908
2023/07/21/15:08:28.901586,2642,1689966508,901586321,world,0.9617146849632263,-2.5075395107269287,1.622446894645691,-0.5811042785644531,-0.03715517371892929,0.5161377787590027,-0.6281234622001648
2023/07/21/15:08:28.911582,2643,1689966508,911582063,world,0.964664876461029,-2.517359972000122,1.6224545240402222,-0.580528736114502,-0.03668281063437462,0.5217578411102295,-0.624026894569397
2023/07/21/15:08:28.921582,2644,1689966508,921581820,world,0.9680818319320679,-2.527215003967285,1.6236439943313599,-0.5821189284324646,-0.041641365736722946,0.5255847573280334,-0.619002640247345
2023/07/21/15:08:28.931587,2645,1689966508,931587258,world,0.9710237383842468,-2.5371949672698975,1.6243540048599243,-0.5824705362319946,-0.04493838921189308,0.5274142026901245,-0.6168816685676575
2023/07/21/15:08:28.941587,2646,1689966508,941586991,world,0.9739043712615967,-2.547461986541748,1.6255382299423218,-0.5855409502983093,-0.04479312524199486,0.5320157408714294,-0.6099956035614014
2023/07/21/15:08:28.941631,2647,1689966508,941630912,world,0.9766291975975037,-2.557807207107544,1.6262258291244507,-0.585256040096283,-0.04827963933348656,0.5361282229423523,-0.6063918471336365
2023/07/21/15:08:28.951592,2648,1689966508,951592213,world,0.9789403676986694,-2.568336248397827,1.6271353960037231,-0.5896588563919067,-0.05104518681764603,0.5358164310455322,-0.6021607518196106
2023/07/21/15:08:28.961524,2649,1689966508,961523472,world,0.9805499315261841,-2.5788705348968506,1.6280514001846313,-0.5928422212600708,-0.055984605103731155,0.5353350639343262,-0.5990161299705505
2023/07/21/15:08:28.971564,2650,1689966508,971563554,world,0.982812225818634,-2.5900461673736572,1.6293902397155762,-0.5933598875999451,-0.061155494302511215,0.5382609367370605,-0.5953648686408997
2023/07/21/15:08:28.981555,2651,1689966508,981554979,world,0.9846493601799011,-2.6007442474365234,1.63068425655365,-0.5956941843032837,-0.07125727087259293,0.534433901309967,-0.5953581929206848
2023/07/21/15:08:28.991587,2652,1689966508,991586744,world,0.9860910177230835,-2.611990213394165,1.6317061185836792,-0.6006090641021729,-0.07290737330913544,0.5353556871414185,-0.5893620848655701
2023/07/21/15:08:28.991631,2653,1689966508,991630662,world,0.9874885678291321,-2.6232945919036865,1.632861614227295,-0.6048153638839722,-0.07700473070144653,0.5351552367210388,-0.5847029685974121
2023/07/21/15:08:29.001602,2654,1689966509,1602395,world,0.9888803958892822,-2.6351068019866943,1.6341397762298584,-0.608873188495636,-0.07844168692827225,0.5386463403701782,-0.5770445466041565
2023/07/21/15:08:29.011583,2655,1689966509,11583026,world,0.9897500872612,-2.6464550495147705,1.635155439376831,-0.6118036508560181,-0.08181704580783844,0.5385043025016785,-0.5735986828804016
2023/07/21/15:08:29.021585,2656,1689966509,21584402,world,0.9901348948478699,-2.6581051349639893,1.636440396308899,-0.6174695491790771,-0.08290883898735046,0.5411667823791504,-0.5647972822189331
2023/07/21/15:08:29.031591,2657,1689966509,31591059,world,0.9915924668312073,-2.669489860534668,1.6376197338104248,-0.619212806224823,-0.09215734899044037,0.5392301082611084,-0.5633057951927185
2023/07/21/15:08:29.041612,2658,1689966509,41611659,world,0.9918873310089111,-2.6812262535095215,1.6389472484588623,-0.6224090456962585,-0.09768451750278473,0.5391772389411926,-0.5588851571083069
2023/07/21/15:08:29.041657,2659,1689966509,41656799,world,0.9918778538703918,-2.6928858757019043,1.6403377056121826,-0.6255229711532593,-0.10333196818828583,0.5382935404777527,-0.55523282289505
2023/07/21/15:08:29.051590,2660,1689966509,51589683,world,0.9922668933868408,-2.704211950302124,1.6417114734649658,-0.6287957429885864,-0.10913264751434326,0.5381412506103516,-0.5505541563034058
2023/07/21/15:08:29.061594,2661,1689966509,61593692,world,0.9908278584480286,-2.715484380722046,1.6426588296890259,-0.6334682703018188,-0.1077934056520462,0.5402679443359375,-0.543331503868103
2023/07/21/15:08:29.071588,2662,1689966509,71587674,world,0.9913855791091919,-2.7272825241088867,1.6446447372436523,-0.6369916200637817,-0.11522456258535385,0.5363214015960693,-0.541594386100769
2023/07/21/15:08:29.081589,2663,1689966509,81589131,world,0.9901798963546753,-2.738584518432617,1.6459835767745972,-0.6418022513389587,-0.1210615336894989,0.5320218205451965,-0.5388754606246948
2023/07/21/15:08:29.091593,2664,1689966509,91592548,world,0.9883147478103638,-2.75030255317688,1.647487998008728,-0.6451938152313232,-0.12335977703332901,0.5350021123886108,-0.53130042552948
2023/07/21/15:08:29.091637,2665,1689966509,91636632,world,0.9882727861404419,-2.7621071338653564,1.6484103202819824,-0.6509565114974976,-0.12498193234205246,0.5292626023292542,-0.5296378135681152
2023/07/21/15:08:29.101587,2666,1689966509,101586847,world,0.9874396324157715,-2.774059534072876,1.6506752967834473,-0.6571868658065796,-0.12613804638385773,0.5302510857582092,-0.5206040143966675
2023/07/21/15:08:29.111562,2667,1689966509,111562259,world,0.9862015247344971,-2.785736083984375,1.6523255109786987,-0.6594867706298828,-0.1302807331085205,0.5288224220275879,-0.5181224942207336
2023/07/21/15:08:29.121588,2668,1689966509,121587988,world,0.9834538102149963,-2.7971956729888916,1.6531463861465454,-0.6629098057746887,-0.13097593188285828,0.5304638147354126,-0.5118634104728699
2023/07/21/15:08:29.131588,2669,1689966509,131587667,world,0.9830307960510254,-2.808964967727661,1.6553492546081543,-0.6696287989616394,-0.13152486085891724,0.5262253284454346,-0.5073316693305969
2023/07/21/15:08:29.141586,2670,1689966509,141586318,world,0.9802435636520386,-2.821375608444214,1.6570606231689453,-0.6756387948989868,-0.12114027142524719,0.532491147518158,-0.49526819586753845
2023/07/21/15:08:29.141631,2671,1689966509,141630537,world,0.978718638420105,-2.831974983215332,1.6584917306900024,-0.6774079203605652,-0.13326989114284515,0.5248630046844482,-0.49787193536758423
2023/07/21/15:08:29.151589,2672,1689966509,151589178,world,0.9767355918884277,-2.8434383869171143,1.6597286462783813,-0.6779144406318665,-0.1321154683828354,0.5284215807914734,-0.49370869994163513
2023/07/21/15:08:29.161595,2673,1689966509,161595248,world,0.9739351868629456,-2.8543004989624023,1.6611919403076172,-0.683996319770813,-0.131715327501297,0.5240239500999451,-0.4901011884212494
2023/07/21/15:08:29.171588,2674,1689966509,171587936,world,0.9715166091918945,-2.865946054458618,1.6630650758743286,-0.6896611452102661,-0.1329309046268463,0.5212554335594177,-0.48475730419158936
2023/07/21/15:08:29.181571,2675,1689966509,181570676,world,0.967903196811676,-2.877164602279663,1.6641888618469238,-0.6945734024047852,-0.12857964634895325,0.5240150690078735,-0.4758606255054474
2023/07/21/15:08:29.191582,2676,1689966509,191581617,world,0.9649056792259216,-2.888254404067993,1.6652960777282715,-0.6980990171432495,-0.1322726160287857,0.5200069546699524,-0.4740828573703766
2023/07/21/15:08:29.191643,2677,1689966509,191642564,world,0.9621173739433289,-2.8998706340789795,1.6674251556396484,-0.7038454413414001,-0.13006015121936798,0.519117534160614,-0.4671219289302826
2023/07/21/15:08:29.201612,2678,1689966509,201612353,world,0.9593572616577148,-2.911067247390747,1.6685600280761719,-0.7084569931030273,-0.13377079367637634,0.5126949548721313,-0.46619534492492676
2023/07/21/15:08:29.211596,2679,1689966509,211595458,world,0.9557795524597168,-2.9222235679626465,1.6699891090393066,-0.7138604521751404,-0.13304001092910767,0.509746253490448,-0.46137019991874695
2023/07/21/15:08:29.221571,2680,1689966509,221570882,world,0.9515942931175232,-2.9334728717803955,1.67125403881073,-0.7192620038986206,-0.13096749782562256,0.5085417628288269,-0.45485711097717285
2023/07/21/15:08:29.231558,2681,1689966509,231558061,world,0.9472969174385071,-2.944296360015869,1.672078013420105,-0.7236250638961792,-0.12603266537189484,0.5091326832771301,-0.44862741231918335
2023/07/21/15:08:29.241588,2682,1689966509,241587601,world,0.9439444541931152,-2.95560884475708,1.6735985279083252,-0.7277575731277466,-0.13198894262313843,0.5028039216995239,-0.44736582040786743
2023/07/21/15:08:29.241631,2683,1689966509,241631353,world,0.9394311308860779,-2.9669930934906006,1.6746174097061157,-0.7343836426734924,-0.13190150260925293,0.4975367486476898,-0.442425012588501
2023/07/21/15:08:29.251587,2684,1689966509,251587077,world,0.9348681569099426,-2.9780943393707275,1.674906611442566,-0.739294171333313,-0.1329163759946823,0.4913809299468994,-0.44082000851631165
2023/07/21/15:08:29.261593,2685,1689966509,261592588,world,0.9310616254806519,-2.989705801010132,1.67635178565979,-0.7455343008041382,-0.1352560967206955,0.48749345541000366,-0.4338601529598236
2023/07/21/15:08:29.271588,2686,1689966509,271587965,world,0.9267175793647766,-3.001127004623413,1.676896333694458,-0.7508419156074524,-0.13654832541942596,0.4824252724647522,-0.42994987964630127
2023/07/21/15:08:29.281589,2687,1689966509,281588591,world,0.9222650527954102,-3.0123097896575928,1.6770108938217163,-0.7561502456665039,-0.1332857757806778,0.48143836855888367,-0.422715961933136
2023/07/21/15:08:29.291563,2688,1689966509,291563138,world,0.9180735349655151,-3.0239202976226807,1.6778262853622437,-0.7632339596748352,-0.13338233530521393,0.4764002561569214,-0.41560325026512146
2023/07/21/15:08:29.291607,2689,1689966509,291607479,world,0.9138436913490295,-3.035564661026001,1.678277850151062,-0.7665063142776489,-0.13490310311317444,0.47538653016090393,-0.4102158546447754
2023/07/21/15:08:29.301586,2690,1689966509,301585998,world,0.9088373184204102,-3.0470988750457764,1.6781260967254639,-0.7707040905952454,-0.13561533391475677,0.471393346786499,-0.40670904517173767
2023/07/21/15:08:29.311587,2691,1689966509,311587144,world,0.9043067097663879,-3.0585124492645264,1.6781213283538818,-0.7774912118911743,-0.13594850897789001,0.46647998690605164,-0.39927682280540466
2023/07/21/15:08:29.321588,2692,1689966509,321587511,world,0.8994472622871399,-3.0699260234832764,1.6780349016189575,-0.7838948965072632,-0.13588233292102814,0.46155503392219543,-0.39244306087493896
2023/07/21/15:08:29.331587,2693,1689966509,331586923,world,0.8940370082855225,-3.081251859664917,1.6777801513671875,-0.7887158989906311,-0.13840733468532562,0.455785870552063,-0.38862571120262146
2023/07/21/15:08:29.341588,2694,1689966509,341587550,world,0.889187753200531,-3.0925912857055664,1.6775084733963013,-0.7978149056434631,-0.1372302621603012,0.449137419462204,-0.3780670464038849
2023/07/21/15:08:29.341631,2695,1689966509,341631491,world,0.8838725686073303,-3.1035568714141846,1.6771042346954346,-0.8011885285377502,-0.1401260644197464,0.443827748298645,-0.37613624334335327
2023/07/21/15:08:29.351590,2696,1689966509,351589609,world,0.8783968091011047,-3.1149210929870605,1.6765327453613281,-0.808975100517273,-0.13776999711990356,0.43934404850006104,-0.36545270681381226
2023/07/21/15:08:29.361590,2697,1689966509,361589583,world,0.8726476430892944,-3.125765323638916,1.6757673025131226,-0.815449059009552,-0.13612890243530273,0.43441253900527954,-0.35748785734176636
2023/07/21/15:08:29.371587,2698,1689966509,371586977,world,0.8663371801376343,-3.136138916015625,1.6741536855697632,-0.82075434923172,-0.1351785808801651,0.42716217041015625,-0.3544311821460724
2023/07/21/15:08:29.381586,2699,1689966509,381586144,world,0.8605363965034485,-3.1473326683044434,1.6739405393600464,-0.825543224811554,-0.1347133368253708,0.4248802363872528,-0.34613242745399475
2023/07/21/15:08:29.391562,2700,1689966509,391562033,world,0.8548564314842224,-3.15806245803833,1.6731040477752686,-0.830767810344696,-0.1329813003540039,0.42099010944366455,-0.3389809727668762
2023/07/21/15:08:29.391606,2701,1689966509,391606148,world,0.8484327793121338,-3.168658494949341,1.6719640493392944,-0.8357954621315002,-0.12990215420722961,0.4176176190376282,-0.33191388845443726
2023/07/21/15:08:29.401587,2702,1689966509,401587029,world,0.8423877358436584,-3.178773880004883,1.6707148551940918,-0.8427037596702576,-0.1277904510498047,0.40968337655067444,-0.3250839114189148
2023/07/21/15:08:29.411591,2703,1689966509,411590481,world,0.836367666721344,-3.1888585090637207,1.669405460357666,-0.846642792224884,-0.12397348880767822,0.40820273756980896,-0.31811487674713135
2023/07/21/15:08:29.421587,2704,1689966509,421587230,world,0.8294816017150879,-3.1990396976470947,1.6679816246032715,-0.8542345762252808,-0.11613836139440536,0.4026566445827484,-0.3076731562614441
2023/07/21/15:08:29.431594,2705,1689966509,431593622,world,0.822072446346283,-3.208556890487671,1.6655489206314087,-0.8596087098121643,-0.11265026032924652,0.39595499634742737,-0.30265918374061584
2023/07/21/15:08:29.441586,2706,1689966509,441586279,world,0.8161444067955017,-3.2185916900634766,1.6645379066467285,-0.8634084463119507,-0.10534114390611649,0.3984958231449127,-0.29091280698776245
2023/07/21/15:08:29.441630,2707,1689966509,441629844,world,0.8090166449546814,-3.228163957595825,1.6627942323684692,-0.8682450652122498,-0.10066870599985123,0.3950447738170624,-0.28276515007019043
2023/07/21/15:08:29.451590,2708,1689966509,451590183,world,0.802179217338562,-3.2375288009643555,1.6608349084854126,-0.8717644810676575,-0.09684175252914429,0.3932662308216095,-0.27566325664520264
2023/07/21/15:08:29.461591,2709,1689966509,461590424,world,0.7967953085899353,-3.2466487884521484,1.6591721773147583,-0.8733264803886414,-0.09824828058481216,0.39295512437820435,-0.2706184983253479
2023/07/21/15:08:29.471588,2710,1689966509,471588199,world,0.7902368307113647,-3.2554287910461426,1.657219648361206,-0.8788940906524658,-0.09506125003099442,0.3859708905220032,-0.26369521021842957
2023/07/21/15:08:29.481594,2711,1689966509,481593539,world,0.7825139760971069,-3.2640154361724854,1.6553395986557007,-0.8875206112861633,-0.08427702635526657,0.3770556151866913,-0.2510651648044586
2023/07/21/15:08:29.491587,2712,1689966509,491586875,world,0.7760237455368042,-3.2724339962005615,1.653605580329895,-0.8887004852294922,-0.08337794989347458,0.37644094228744507,-0.24809667468070984
2023/07/21/15:08:29.491631,2713,1689966509,491631320,world,0.7706797122955322,-3.2806005477905273,1.6519463062286377,-0.889034628868103,-0.08293953537940979,0.3782954812049866,-0.2441946417093277
2023/07/21/15:08:29.501600,2714,1689966509,501600280,world,0.7628985047340393,-3.288132429122925,1.6489522457122803,-0.897074282169342,-0.0744338110089302,0.3653346002101898,-0.23716677725315094
2023/07/21/15:08:29.511601,2715,1689966509,511601562,world,0.7576956748962402,-3.29587721824646,1.6483548879623413,-0.89336758852005,-0.07391869276762009,0.3756265342235565,-0.23523448407649994
2023/07/21/15:08:29.521589,2716,1689966509,521588466,world,0.7504247426986694,-3.3035857677459717,1.6466807126998901,-0.900024950504303,-0.06674373149871826,0.3653966784477234,-0.22800350189208984
2023/07/21/15:08:29.531598,2717,1689966509,531598096,world,0.7441039085388184,-3.3104429244995117,1.6441903114318848,-0.9020097255706787,-0.059814222157001495,0.3619491457939148,-0.22758229076862335
2023/07/21/15:08:29.541587,2718,1689966509,541586533,world,0.7367191910743713,-3.3179540634155273,1.6428892612457275,-0.9049568176269531,-0.05316561460494995,0.36154982447624207,-0.21796394884586334
2023/07/21/15:08:29.541630,2719,1689966509,541630103,world,0.7304829359054565,-3.3249964714050293,1.641087293624878,-0.9054899215698242,-0.04675756022334099,0.36453619599342346,-0.2121674120426178
2023/07/21/15:08:29.551585,2720,1689966509,551584989,world,0.7250203490257263,-3.3330695629119873,1.6410671472549438,-0.9026679396629333,-0.04905928298830986,0.37421900033950806,-0.20674607157707214
2023/07/21/15:08:29.561584,2721,1689966509,561583948,world,0.7182324528694153,-3.339918851852417,1.6394662857055664,-0.904213547706604,-0.0417720228433609,0.37523698806762695,-0.19962532818317413
2023/07/21/15:08:29.571588,2722,1689966509,571588085,world,0.7097763419151306,-3.346491575241089,1.6372759342193604,-0.9098467230796814,-0.029998190701007843,0.36796629428863525,-0.18941977620124817
2023/07/21/15:08:29.581596,2723,1689966509,581596486,world,0.7029880285263062,-3.3531556129455566,1.6352883577346802,-0.9124553203582764,-0.02427576668560505,0.3652277886867523,-0.18287867307662964
2023/07/21/15:08:29.591587,2724,1689966509,591587064,world,0.6943791508674622,-3.359712600708008,1.6326143741607666,-0.9178900122642517,-0.020603621378540993,0.35135966539382935,-0.1833023577928543
2023/07/21/15:08:29.591631,2725,1689966509,591631087,world,0.6892322897911072,-3.366461992263794,1.6328375339508057,-0.9117955565452576,-0.017725467681884766,0.36962229013442993,-0.17802873253822327
2023/07/21/15:08:29.601586,2726,1689966509,601585868,world,0.6811877489089966,-3.3726305961608887,1.6311047077178955,-0.9152281284332275,-0.008817940950393677,0.36652329564094543,-0.16715358197689056
2023/07/21/15:08:29.611589,2727,1689966509,611589352,world,0.6730450391769409,-3.3787343502044678,1.629537582397461,-0.9175800681114197,-0.00423190975561738,0.361801415681839,-0.1647079735994339
2023/07/21/15:08:29.621587,2728,1689966509,621587349,world,0.6656146049499512,-3.384145736694336,1.628435492515564,-0.9169201850891113,0.004211649764329195,0.36580848693847656,-0.1594482958316803
2023/07/21/15:08:29.631581,2729,1689966509,631580794,world,0.6569442749023438,-3.389859676361084,1.6268318891525269,-0.9195351600646973,0.012030367739498615,0.3614134192466736,-0.15391823649406433
2023/07/21/15:08:29.641594,2730,1689966509,641593940,world,0.6486315727233887,-3.3941197395324707,1.6252895593643188,-0.9216322302818298,0.026381028816103935,0.3593808114528656,-0.14402644336223602
2023/07/21/15:08:29.641638,2731,1689966509,641638398,world,0.6408366560935974,-3.399231433868408,1.6243832111358643,-0.9204123616218567,0.03263762220740318,0.36347511410713196,-0.14022018015384674
2023/07/21/15:08:29.651589,2732,1689966509,651588709,world,0.632536768913269,-3.403365135192871,1.622559666633606,-0.9238652586936951,0.04744695872068405,0.3554099202156067,-0.133811816573143
2023/07/21/15:08:29.661590,2733,1689966509,661589584,world,0.6242846250534058,-3.408249616622925,1.6221725940704346,-0.9251307249069214,0.05965963378548622,0.35483282804489136,-0.12111005932092667
2023/07/21/15:08:29.671596,2734,1689966509,671596100,world,0.6165221333503723,-3.4126224517822266,1.6212332248687744,-0.9227713942527771,0.06613586097955704,0.3602401912212372,-0.11977549642324448
2023/07/21/15:08:29.681602,2735,1689966509,681602195,world,0.6068970561027527,-3.4162423610687256,1.620072364807129,-0.9236149191856384,0.0795733854174614,0.35685986280441284,-0.11512918025255203
2023/07/21/15:08:29.691633,2736,1689966509,691632553,world,0.5995755195617676,-3.420071601867676,1.6196396350860596,-0.9224439859390259,0.08802539855241776,0.3604918420314789,-0.10674429684877396
2023/07/21/15:08:29.691678,2737,1689966509,691678202,world,0.591178297996521,-3.4233345985412598,1.6195502281188965,-0.9208619594573975,0.10106223076581955,0.3634571135044098,-0.09848212450742722
2023/07/21/15:08:29.701578,2738,1689966509,701577951,world,0.582673192024231,-3.4270448684692383,1.6192421913146973,-0.9174607396125793,0.10940118879079819,0.3696252107620239,-0.09835858643054962
2023/07/21/15:08:29.711545,2739,1689966509,711544889,world,0.574643075466156,-3.429307222366333,1.6182763576507568,-0.9174261689186096,0.1242285743355751,0.3669049143791199,-0.09098003804683685
2023/07/21/15:08:29.721548,2740,1689966509,721547547,world,0.5660874843597412,-3.4322402477264404,1.617817759513855,-0.9145374894142151,0.13856779038906097,0.3713138699531555,-0.08090881258249283
2023/07/21/15:08:29.731593,2741,1689966509,731592568,world,0.5570131540298462,-3.4355907440185547,1.6174054145812988,-0.9128887057304382,0.13932393491268158,0.3753913342952728,-0.07940051704645157
2023/07/21/15:08:29.741599,2742,1689966509,741598695,world,0.5483528971672058,-3.4379446506500244,1.6171208620071411,-0.9094711542129517,0.15691083669662476,0.3794024586677551,-0.06553661823272705
2023/07/21/15:08:29.741642,2743,1689966509,741641803,world,0.5400022268295288,-3.440481424331665,1.6165320873260498,-0.9072583317756653,0.16504529118537903,0.38174912333488464,-0.062529556453228
