time,imu_x,imu_y,imu_z,imu_w,mocap_x,mocap_y,mocap_z,mocap_w
2023-07-21 15:10:59.825080,-0.21343994140625,-0.47637939453125,0.85107421875,0.0560302734375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.833797,-0.21783447265625,-0.4893798828125,0.84307861328125,0.04730224609375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.843721,-0.2220458984375,-0.5023193359375,0.83477783203125,0.038330078125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.853815,-0.225830078125,-0.51422119140625,0.82684326171875,0.0299072265625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.864225,-0.2294921875,-0.52618408203125,0.81854248046875,0.02105712890625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.874482,-0.2327880859375,-0.5369873046875,0.81072998046875,0.0126953125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.884661,-0.23590087890625,-0.54681396484375,0.80328369140625,0.00445556640625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.894496,0.2388916015625,0.5557861328125,-0.7962646484375,0.00372314453125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.906541,0.24151611328125,0.5638427734375,-0.7896728515625,0.011962890625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.913656,0.2437744140625,0.571533203125,-0.78326416015625,0.02056884765625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.924807,0.245849609375,0.57928466796875,-0.776611328125,0.02972412109375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.934873,0.24761962890625,0.5863037109375,-0.7703857421875,0.03802490234375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.944249,0.24896240234375,0.59326171875,-0.76416015625,0.0460205078125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.955314,0.24957275390625,0.60015869140625,-0.758056640625,0.0535888671875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:10:59.964461,0.24957275390625,0.60662841796875,-0.75238037109375,0.060302734375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
